,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.8088384866714478,-1.359013319015503,-1.451798915863037,-1.4926655292510986,-1.5153427124023438,-1.5312657356262207,-1.5427801609039307,-1.5509477853775024,-1.5582081079483032,-1.5638328790664673,-1.5685393810272217,-1.57321298122406,-1.5766717195510864,-1.578953742980957,-1.5818451642990112,-1.5846890211105347,-1.5868481397628784,-1.5876798629760742,-1.5900272130966187,-1.5915900468826294,-1.5930109024047852,-1.5944746732711792,-1.595869541168213,-1.5973700284957886,-1.5981990098953247,-1.5991023778915405,-1.6005842685699463,-1.6008992195129395,-1.6021219491958618,-1.6024173498153687,-1.6026779413223267,-1.6048063039779663,-1.6051828861236572,-1.6058509349822998,-1.6060819625854492,-1.6065208911895752,-1.6074632406234741,-1.6072590351104736,-1.6085364818572998,-1.609289288520813,-1.608888864517212,-1.6095638275146484,-1.610649585723877,-1.6112732887268066,-1.611577033996582,-1.6116297245025635,-1.6123844385147095,-1.6129863262176514,-1.6129876375198364,-1.613635540008545,-1.613856315612793,-1.614219307899475,-1.6144871711730957,-1.6148297786712646,-1.615856647491455,-1.6155498027801514,-1.616097331047058,-1.6164342164993286,-1.6166678667068481,-1.6175984144210815,-1.6171222925186157,-1.6171021461486816,-1.6180291175842285,-1.6179447174072266,-1.6181007623672485,-1.6184048652648926,-1.6190582513809204,-1.6193865537643433,-1.6188737154006958,-1.6199219226837158,-1.619702696800232,-1.6204323768615723,-1.6200834512710571,-1.6200932264328003,-1.6205196380615234,-1.6208120584487915,-1.62129545211792,-1.6214051246643066,-1.621193528175354,-1.6220519542694092,-1.6216381788253784,-1.6221203804016113,-1.6219210624694824,-1.622450351715088,-1.622049331665039,-1.6221815347671509,-1.6226699352264404,-1.6233159303665161,-1.6226869821548462,-1.6231294870376587,-1.6225770711898804,-1.6235522031784058,-1.6236062049865723,-1.623185396194458,-1.624006748199463,-1.6240870952606201,-1.6244102716445923,-1.6240099668502808,-1.6246949434280396,-1.6240383386611938
1,-1.2519543170928955,-1.4054080247879028,-1.461564540863037,-1.4922986030578613,-1.5037620067596436,-1.5214518308639526,-1.5309417247772217,-1.5376935005187988,-1.542843222618103,-1.5504813194274902,-1.5533630847930908,-1.5588035583496094,-1.562738060951233,-1.5628982782363892,-1.5680793523788452,-1.5693720579147339,-1.5726325511932373,-1.5718841552734375,-1.573706030845642,-1.5746557712554932,-1.5756055116653442,-1.578689455986023,-1.5796306133270264,-1.5785859823226929,-1.5804660320281982,-1.584062933921814,-1.5825387239456177,-1.5845575332641602,-1.586186170578003,-1.5857676267623901,-1.5866049528121948,-1.5877658128738403,-1.5895885229110718,-1.5898417234420776,-1.5891414880752563,-1.589900255203247,-1.5905852317810059,-1.5908360481262207,-1.5930187702178955,-1.5904860496520996,-1.5928839445114136,-1.5885432958602905,-1.5931302309036255,-1.59452486038208,-1.5950524806976318,-1.5956356525421143,-1.5951396226882935,-1.5955792665481567,-1.5946367979049683,-1.5968421697616577,-1.5962944030761719,-1.595820665359497,-1.5981495380401611,-1.5980401039123535,-1.5988516807556152,-1.5993375778198242,-1.6009304523468018,-1.6014418601989746,-1.5971729755401611,-1.599351167678833,-1.5997406244277954,-1.599987506866455,-1.601270318031311,-1.6009039878845215,-1.6014387607574463,-1.6000972986221313,-1.6013683080673218,-1.5989903211593628,-1.6010994911193848,-1.6023774147033691,-1.6020479202270508,-1.6017706394195557,-1.6021943092346191,-1.6027864217758179,-1.6031073331832886,-1.6027568578720093,-1.6042454242706299,-1.6036245822906494,-1.6029448509216309,-1.6039272546768188,-1.6034871339797974,-1.6058604717254639,-1.6040565967559814,-1.60550856590271,-1.6042470932006836,-1.6032447814941406,-1.6049728393554688,-1.6052147150039673,-1.6038274765014648,-1.6052196025848389,-1.605340838432312,-1.6038403511047363,-1.6053574085235596,-1.599908471107483,-1.6050649881362915,-1.607948899269104,-1.6079254150390625,-1.6052441596984863,-1.6054054498672485,-1.6048126220703125
